hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:25575	ETNK2	ethanolamine kinase 2	protein-coding gene	gene with protein product	Approved	1q32.1	01q32.1	"FLJ10761|EKI2"				Ethanolamine kinase family	3532	2004-07-09			2023-01-20	55224	ENSG00000143845	OTTHUMG00000036061	uc001hao.5	AK001623	NM_018208	"CCDS1442|CCDS73006"	Q9NVF9	16861741	MGI:2443760	RGD:1305304			609859																				HGNC:25575	"ENST00000367202.9|NM_018208.4"	
HGNC:14404	ETNPPL	ethanolamine-phosphate phospho-lyase	protein-coding gene	gene with protein product	Approved	4q25	04q25			AGXT2L1	alanine-glyoxylate aminotransferase 2-like 1			2001-01-19	2013-06-12	2013-06-12	2023-01-20	64850	ENSG00000164089	OTTHUMG00000161036		AJ298293	NM_031279	"CCDS3682|CCDS54792|CCDS54793|CCDS82944"	Q8TBG4	"7592550|22241472"	MGI:1919010	RGD:1590098			614682															4.2.3.2					HGNC:14404	"ENST00000296486.8|NM_031279.4"	
HGNC:3488	ETS1	ETS proto-oncogene 1, transcription factor	protein-coding gene	gene with protein product	Approved	11q24.3	11q24.3	"FLJ10768|ETS-1"	"Avian erythroblastosis virus E26 (v-ets) oncogene homolog-1|ets protein"	EWSR2	v-ets avian erythroblastosis virus E26 oncogene homolog 1	ETS transcription factor family	534	1986-01-01		2016-02-24	2023-01-20	2113	ENSG00000134954	OTTHUMG00000165799	uc010sbs.2		NM_005238	"CCDS44767|CCDS53724|CCDS81648|CCDS8475"	P14921	1522903	MGI:95455	RGD:2583			164720					369352															HGNC:3488	"ENST00000392668.8|NM_001143820.2"	HGNC:3488
HGNC:53932	ETS1-AS1	ETS1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	11q24.3	11q24.3	pancEts-1	Ets-1 promoter-associated noncoding RNA			Antisense RNAs	1987	2018-07-13			2018-07-13	101929517	ENSG00000254588	OTTHUMG00000165800			NR_120581			29773901																						URS000075B558			HGNC:53932		
HGNC:3489	ETS2	ETS proto-oncogene 2, transcription factor	protein-coding gene	gene with protein product	Approved	21q22.2	21q22.2				"v-ets erythroblastosis virus E26 oncogene homolog 2 (avian)|v-ets avian erythroblastosis virus E26 oncogene homolog 2"	ETS transcription factor family	534	2001-06-22		2016-02-24	2023-01-20	2114	ENSG00000157557	OTTHUMG00000090769	uc002yxf.4		NM_001256295	CCDS13659	P15036	17986575	MGI:95456	RGD:1584977			164740					470300															HGNC:3489	"ENST00000360938.8|NM_005239.6"	
HGNC:56712	ETS2-AS1	ETS2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	21q22.2	21q22.2					Antisense RNAs	1987	2023-01-23			2023-01-23	400867	ENSG00000205622				NR_120405																									URS000057DA8A					
HGNC:55136	ETS2P1	ETS2 pseudogene 1	pseudogene	pseudogene	Approved	Xq26.3	Xq26.3							2020-07-08			2020-07-08	100131617	ENSG00000237833				NG_022640																														
HGNC:3490	ETV1	ETS variant transcription factor 1	protein-coding gene	gene with protein product	Approved	7p21.2	07p21.2	ER81			"ets variant gene 1|ETS variant 1"	ETS transcription factor family	534	1994-05-02		2019-07-25	2023-01-20	2115	ENSG00000006468	OTTHUMG00000152403	uc021zzs.2		NM_004956	"CCDS55083|CCDS55084|CCDS55085|CCDS55086|CCDS55087|CCDS55088"	P50549	1340465	MGI:99254	RGD:1312007		ETV1	600541					121633															HGNC:3490	"ENST00000430479.6|NM_004956.5"	
HGNC:3491	ETV2	ETS variant transcription factor 2	protein-coding gene	gene with protein product	Approved	19q13.12	19q13.12	ER71			"ets variant gene 2|ETS variant 2"	ETS transcription factor family	534	1994-05-02		2019-07-25	2023-01-20	2116	ENSG00000105672	OTTHUMG00000150545	uc002oar.2	AF000671	NM_014209	"CCDS32995|CCDS74341|CCDS77281"	O00321	1340465	MGI:99253	RGD:1310603			609358																				HGNC:3491	"ENST00000402764.6|NM_014209.4"	
HGNC:3492	ETV3	ETS variant transcription factor 3	protein-coding gene	gene with protein product	Approved	1q23.1	01q23.1	PE-1			"ets variant gene 3, ETS family transcriptional repressor|ETS variant 3"	ETS transcription factor family	534	1994-12-15		2019-07-25	2023-01-20	2117	ENSG00000117036	OTTHUMG00000034298	uc001fqr.3	BC022868	NM_005240	"CCDS1164|CCDS44250"	P41162	8020980	MGI:1350926	RGD:1311577			164873																				HGNC:3492	"ENST00000368192.9|NM_001145312.3"	
HGNC:33834	ETV3L	ETS variant transcription factor 3 like	protein-coding gene	gene with protein product	Approved	1q23.1	01q23.1	FLJ16478			"ets variant gene 3-like|ETS variant 3 like"	ETS transcription factor family	534	2007-12-14		2019-07-25	2023-01-20	440695	ENSG00000253831	OTTHUMG00000041325	uc001fqq.3	AK131392	NM_001004341	CCDS30893	Q6ZN32		MGI:3646099	RGD:1562620			621105																				HGNC:33834	"ENST00000454449.3|NM_001004341.2"	
HGNC:3493	ETV4	ETS variant transcription factor 4	protein-coding gene	gene with protein product	Approved	17q21.31	17q21.31	"E1A-F|E1AF|PEA3"	E1A enhancer binding protein		"ets variant gene 4 (E1A enhancer-binding protein, E1AF)|ETS variant 4"	ETS transcription factor family	534	1995-03-27		2019-07-25	2023-01-20	2118	ENSG00000175832	OTTHUMG00000180884	uc002idx.5	U18018	NM_001986	"CCDS11465|CCDS58553|CCDS59292"	P43268	"8530053|1547944"	MGI:99423	RGD:1306524		ETV4	600711					235504															HGNC:3493	"ENST00000319349.10|NM_001079675.5"	
HGNC:3494	ETV5	ETS variant transcription factor 5	protein-coding gene	gene with protein product	Approved	3q27.2	03q27.2	ERM	ets-related molecule		"ets variant gene 5 (ets-related molecule)|ETS variant 5"	ETS transcription factor family	534	1996-07-26		2019-07-25	2023-01-20	2119	ENSG00000244405	OTTHUMG00000156639	uc003fpz.4	BC007333	NM_004454	CCDS33906	P41161	8152800	MGI:1096867	RGD:1309590		ETV5	601600																				HGNC:3494	"ENST00000306376.10|NM_004454.3"	
HGNC:40222	ETV5-AS1	ETV5 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	3q27.2	03q27.2				ETV5 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2011-07-27		2012-08-15	2014-11-18	100873934	ENSG00000234197	OTTHUMG00000156638	uc062ram.1		NR_046594																									URS00001CB8E8	ETV5-AS1				
HGNC:3495	ETV6	ETS variant transcription factor 6	protein-coding gene	gene with protein product	Approved	12p13.2	12p13.2	TEL	TEL oncogene		"ets variant gene 6 (TEL oncogene)|ETS variant 6"	ETS transcription factor family	534	1995-11-28		2019-07-25	2023-01-20	2120	ENSG00000139083	OTTHUMG00000168538	uc001qzz.4	BC043399	NM_001987	CCDS8643	P41212	7731705	MGI:109336	RGD:1559537	LRG_609|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_609.xml	ETV6	600618					139165															HGNC:3495	"ENST00000396373.9|NM_001987.5"	HGNC:3495
HGNC:18160	ETV7	ETS variant transcription factor 7	protein-coding gene	gene with protein product	Approved	6p21.31	06p21.31	"TEL2|TEL-2"	TEL2 oncogene		"ets variant gene 7 (TEL2 oncogene)|ETS variant 7"	ETS transcription factor family	534	2003-05-19		2019-07-25	2023-01-20	51513	ENSG00000010030	OTTHUMG00000014594	uc011dtl.3	AF116508	NM_016135	"CCDS4819|CCDS56422|CCDS56423|CCDS56424|CCDS56425|CCDS75440|CCDS75441|CCDS78131"	Q9Y603	"10828014|11108721"					605255																				HGNC:18160	"ENST00000340181.9|NM_016135.4"	
HGNC:40833	ETV7-AS1	ETV7 and PTX1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6p21.31	06p21.31					Antisense RNAs	1987	2019-07-25			2019-07-25	105375037	ENSG00000224666	OTTHUMG00000014592			XR_007059565																									URS0000290517			HGNC:40833		
HGNC:40252	EUDAL	EGFR ubiquitination and degradation associated lncRNA	non-coding RNA	RNA, long non-coding	Approved	1q42.13	01q42.13		EGFR ubiquitination- and degradation-associated lncRNA			Long non-coding RNAs with non-systematic symbols	1992	2025-10-09			2025-10-23		ENSG00000224407	OTTHUMG00000037756						40940319																											
HGNC:25816	EVA1A	eva-1 homolog A, regulator of programmed cell death	protein-coding gene	gene with protein product	Approved	2p12	02p12	FLJ13391		"TMEM166|FAM176A"	"transmembrane protein 166|family with sequence similarity 176, member A|eva-1 homolog A (C. elegans)"			2006-07-26	2012-11-05	2016-02-15	2023-01-20	84141	ENSG00000115363	OTTHUMG00000129991	uc002snk.1	BC016157	NM_032181	CCDS1959	Q9H8M9	"22227058|25363290"	MGI:2385247	RGD:1559797			618990																				HGNC:25816	"ENST00000393913.8|NM_001135032.2"	
HGNC:55283	EVA1A-AS	EVA1A antisense RNA	non-coding RNA	RNA, long non-coding	Approved	2p12	02p12	EVA1A-AS1				Antisense RNAs	1987	2020-10-12			2020-10-12	101927884	ENSG00000231172				NR_110281			31754186																						URS00001AE12D					
HGNC:25558	EVA1B	eva-1 homolog B	protein-coding gene	gene with protein product	Approved	1p34.3	01p34.3	FLJ10647		"C1orf78|FAM176B"	"chromosome 1 open reading frame 78|family with sequence similarity 176, member B|eva-1 homolog B (C. elegans)"			2005-05-23	2012-11-05	2016-07-22	2023-01-20	55194	ENSG00000142694	OTTHUMG00000007867	uc001caj.1	AK001509	NM_018166	CCDS406	Q9NVM1	14702039	MGI:1922063	RGD:1308876																							HGNC:25558	"ENST00000490466.2|NM_001304762.2"	
HGNC:13239	EVA1C	eva-1 homolog C	protein-coding gene	gene with protein product	Approved	21q22.11	21q22.11	"B18|PRED34|B19"		"C21orf64|C21orf63|FAM176C"	"chromosome 21 open reading frame 64|chromosome 21 open reading frame 63|family with sequence similarity 176, member C|eva-1 homolog C (C. elegans)"			2000-09-25	2012-11-05	2016-07-22	2023-01-20	59271	ENSG00000166979	OTTHUMG00000064922	uc002ypr.3	AF358258	NM_058187	"CCDS13614|CCDS68186"	P58658	"11707072|19470522|24040182"	MGI:1918217	RGD:1307569																							HGNC:13239	"ENST00000300255.7|NM_058187.5"	
HGNC:55735	EVA1CP1	EVA1C pseudogene 1	pseudogene	pseudogene	Approved	4p16.1	04p16.1							2021-07-19			2021-07-19	100420821	ENSG00000249563				NG_025196														PGOHUM00000300151																
HGNC:55736	EVA1CP2	EVA1C pseudogene 2	pseudogene	pseudogene	Approved	4p16.3	04p16.3							2021-07-19			2021-07-19	100420818	ENSG00000271977				NG_025077														PGOHUM00000299739																
HGNC:55737	EVA1CP3	EVA1C pseudogene 3	pseudogene	pseudogene	Approved	7p22.1	07p22.1							2021-07-19			2021-07-19	100420863	ENSG00000243531				NG_026435														PGOHUM00000302036																
HGNC:55738	EVA1CP4	EVA1C pseudogene 4	pseudogene	pseudogene	Approved	11q13.2	11q13.2							2021-07-19			2021-07-19	100420907	ENSG00000255147				NG_024378														PGOHUM00000290570																
HGNC:55739	EVA1CP5	EVA1C pseudogene 5	pseudogene	pseudogene	Approved	3p12.3	03p12.3							2021-07-19			2025-12-19	122149298	ENSG00000244699				NG_084028																														
HGNC:55740	EVA1CP6	EVA1C pseudogene 6	pseudogene	pseudogene	Approved	3q22.1	03q22.1							2021-07-19			2021-07-19	122149299	ENSG00000251610				NG_084029																														
HGNC:3497	EVC	EvC ciliary complex subunit 1	protein-coding gene	gene with protein product	Approved	4p16.2	04p16.2	"DWF-1|EVC1"			"Ellis van Creveld syndrome|Ellis van Creveld protein"			1995-04-24		2016-02-15	2023-01-20	2121	ENSG00000072840	OTTHUMG00000090427	uc003gil.2	AF216184	NM_001306090	"CCDS3383|CCDS77896"	P57679	"10700184|24582806"	MGI:1890596	RGD:735186			604831					121636															HGNC:3497	"ENST00000264956.11|NM_153717.3"	HGNC:3497
HGNC:19747	EVC2	EvC ciliary complex subunit 2	protein-coding gene	gene with protein product	Approved	4p16.2	04p16.2	LBN	limbin		Ellis van Creveld syndrome 2			2003-04-11		2016-02-15	2023-01-20	132884	ENSG00000173040	OTTHUMG00000125493	uc003gij.4	AB083067	NM_147127	"CCDS3382|CCDS54718"	Q86UK5	"12136126|12571802|24582806"	MGI:1915775	RGD:1310417			607261					121639															HGNC:19747	"ENST00000344408.10|NM_147127.5"	HGNC:19747
HGNC:3499	EVI2A	ecotropic viral integration site 2A	protein-coding gene	gene with protein product	Approved	17q11.2	17q11.2	EVDA		EVI2				1990-08-03			2023-01-20	2123	ENSG00000126860	OTTHUMG00000159306	uc002hgl.4	M55267	NM_014210	"CCDS32608|CCDS42293"	P22794	2117566	MGI:95458	RGD:1593824			158380																				HGNC:3499	"ENST00000462804.3|NM_014210.4"	
HGNC:3500	EVI2B	ecotropic viral integration site 2B	protein-coding gene	gene with protein product	Approved	17q11.2	17q11.2	"D17S376|EVDB|CD361"				CD molecules	471	1990-11-07			2023-01-20	2124	ENSG00000185862	OTTHUMG00000132869	uc002hgk.3		NM_006495	CCDS11266	P34910	1903357	MGI:1890682	RGD:6495961			158381																				HGNC:3500	"ENST00000330927.5|NM_006495.4"	
HGNC:3501	EVI5	ecotropic viral integration site 5	protein-coding gene	gene with protein product	Approved	1p22.1	01p22.1	NB4S	neuroblastoma stage 4S gene					1999-12-07			2023-01-20	7813	ENSG00000067208	OTTHUMG00000010895	uc001dox.3	AF008915	NM_005665	"CCDS30774|CCDS76179|CCDS91002"	O60447	9618176	MGI:104736	RGD:2322879			602942																				HGNC:3501	"ENST00000684568.2|NM_001350197.2"	
HGNC:30464	EVI5L	ecotropic viral integration site 5 like	protein-coding gene	gene with protein product	Approved	19p13.2	19p13.2							2004-07-30		2016-02-15	2023-01-20	115704	ENSG00000142459	OTTHUMG00000182454	uc002min.4	BC014111	NM_145245	"CCDS12188|CCDS54209"	Q96CN4	23669355	MGI:2442167	RGD:1561962																							HGNC:30464	"ENST00000538904.7|NM_001159944.3"	
HGNC:20234	EVL	Enah/Vasp-like	protein-coding gene	gene with protein product	Approved	14q32.2	14q32.2	RNB6				"ENAH/VASPs|MicroRNA protein coding host genes"	"946|1691"	2003-01-10			2023-01-20	51466	ENSG00000196405	OTTHUMG00000171530	uc001ygu.4	AF112209	NM_001330221	"CCDS81851|CCDS9955"	Q9UI08	"10945997|10993894"	MGI:1194884	RGD:621150			616912																				HGNC:20234	"ENST00000392920.8|NM_016337.3"	
HGNC:58455	EVL-AS1	EVL antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	14q32.2	14q32.2					Antisense RNAs	1987	2025-06-20			2025-06-20		ENSG00000258560																																		
HGNC:3503	EVPL	envoplakin	protein-coding gene	gene with protein product	Approved	17q25.1	17q25.1	EVPK				"Plakins|Spectrin repeat containing"	"939|3626"	1996-03-12			2023-01-20	2125	ENSG00000167880	OTTHUMG00000180053	uc002jqi.3	U53786	NM_001988	"CCDS11737|CCDS82207"	Q92817	"8938451|10409435"	MGI:107507	RGD:1306141			601590																				HGNC:3503	"ENST00000301607.8|NM_001988.4"	HGNC:3503
HGNC:35236	EVPLL	envoplakin like	protein-coding gene	gene with protein product	Approved	17p11.2	17p11.2					"Plakins|Spectrin repeat containing"	"939|3626"	2008-10-24		2016-06-10	2023-01-20	645027	ENSG00000214860	OTTHUMG00000059095	uc002gte.4		NM_001145127	CCDS45626	A8MZ36																										HGNC:35236	"ENST00000399134.5|NM_001145127.2"	
HGNC:3506	EVX1	even-skipped homeobox 1	protein-coding gene	gene with protein product	Approved	7p15.2	07p15.2				eve, even-skipped homeobox homolog 1 (Drosophila)	HOXL subclass homeoboxes	518	1992-04-06		2007-02-15	2023-01-20	2128	ENSG00000106038	OTTHUMG00000023093	uc003szd.2		NM_001304519	CCDS5413	P49640	1684419	MGI:95461	RGD:11434685			142996		8436																		HGNC:3506	"ENST00000496902.7|NM_001989.5"	
HGNC:40223	EVX1-AS	EVX1 antisense RNA	non-coding RNA	RNA, long non-coding	Approved	7p15.2	07p15.2	"EVX1-AS1|EVX1AS"	EVX1 antisense RNA 1 (non-protein coding)		EVX1 antisense RNA (non-protein coding)	Antisense RNAs	1987	2012-05-03		2012-08-15	2023-11-09	101410536	ENSG00000253405	OTTHUMG00000159991	uc064cib.1	"DB455833|DB260732"	NR_120507																									URS00006213E8	EVX1-AS		HGNC:40223		
HGNC:3507	EVX2	even-skipped homeobox 2	protein-coding gene	gene with protein product	Approved	2q31.1	02q31.1				eve, even-skipped homeobox homolog 2 (Drosophila)	HOXL subclass homeoboxes	518	1990-09-30		2007-02-15	2023-01-20	344191	ENSG00000174279	OTTHUMG00000154173	uc010zeu.3		NM_001080458	CCDS33333	Q03828	1675198	MGI:95462	RGD:1305594			142991		8437																		HGNC:3507	"ENST00000308618.5|NM_001080458.2"	
HGNC:26596	EWSAT1	Ewing sarcoma associated transcript 1	non-coding RNA	RNA, long non-coding	Approved	15q23	15q23	FLJ33768		"TMEM84|NCRNA00277|LINC00277"	"transmembrane protein 84|non-protein coding RNA 277|long intergenic non-protein coding RNA 277"	Long non-coding RNAs with non-systematic symbols	1992	2005-10-25	2014-11-20	2014-11-20	2023-03-15	283673	ENSG00000212766	OTTHUMG00000133319		AK091087	NR_026949			"25401475|27860482|27816050"					616492																	URS000075A2A2	EWSAT1		HGNC:26596		
HGNC:3508	EWSR1	EWS RNA binding protein 1	protein-coding gene	gene with protein product	Approved	22q12.2	22q12.2	EWS			Ewing sarcoma breakpoint region 1	"Zinc fingers RANBP2-type|RNA binding motif containing|FET protein family"	"89|725|3416"	1992-11-27		2015-11-05	2023-01-20	2130	ENSG00000182944	OTTHUMG00000151107	uc003aev.4		NM_005243	"CCDS13851|CCDS13852|CCDS54512|CCDS54513|CCDS54514"	Q01844	1522903	MGI:99960	RGD:1307258		EWSR1	133450					121642															HGNC:3508	"ENST00000397938.7|NM_005243.4"	HGNC:3508
HGNC:58372	EWSR1P1	EWSR1 pseudogene 1	pseudogene	pseudogene	Approved	1q24.1	01q24.1							2025-05-22			2025-05-22	284685	ENSG00000215835				NG_012375																														
HGNC:58373	EWSR1P2	EWSR1 pseudogene 2	pseudogene	pseudogene	Approved	14q13.2	14q13.2							2025-05-22			2025-05-22	644584	ENSG00000257307				NG_012376																														
HGNC:28507	EXD1	exonuclease 3'-5' domain containing 1	protein-coding gene	gene with protein product	Approved	15q15.1	15q15.1	MGC33637	piRNA biogenesis protein EXD1	EXDL1	"exonuclease 3''''-5'''' domain containing 1|exonuclease 3''-5'' domain containing 1|exonuclease 3'-5' domain containing 1|exonuclease 3'-5' domain-like 1"			2005-10-26	2009-02-24	2025-10-10	2025-10-10	161829	ENSG00000178997	OTTHUMG00000130232	uc001znk.5	BC030628	NM_152596	"CCDS10072|CCDS66738"	Q8NHP7	"26669262|30257204"	MGI:3045306	RGD:1561009																							HGNC:28507	"ENST00000458580.7|NM_001286441.2"	
HGNC:20217	EXD2	exonuclease 3'-5' domain containing 2	protein-coding gene	gene with protein product	Approved	14q24.1	14q24.1	FLJ10738		"C14orf114|EXDL2"	exonuclease 3'-5' domain-like 2			2003-01-15	2009-02-24	2025-10-10	2025-10-10	55218	ENSG00000081177	OTTHUMG00000154496	uc010tte.2	AK001600	NM_001193360	"CCDS53902|CCDS9793"	Q9NVH0	29371705	MGI:1922485	RGD:1311087			616940																				HGNC:20217	"ENST00000685843.1|NM_001193360.2"	
HGNC:26023	EXD3	exonuclease 3'-5' domain containing 3	protein-coding gene	gene with protein product	Approved	9q34.3	09q34.3	"LOC54932|FLJ20433|mut-7|Nbr"	"exonuclease mut-7 homolog|nibbler homolog"					2009-03-04		2025-10-10	2025-10-10	54932	ENSG00000187609	OTTHUMG00000156149	uc004cmp.4		NM_017820	"CCDS48066|CCDS75942"	Q8N9H8						620859																				HGNC:26023	"ENST00000340951.9|NM_017820.5"	
HGNC:3511	EXO1	exonuclease 1	protein-coding gene	gene with protein product	Approved	1q43	01q43	"HEX1|hExoI"	rad2 nuclease family member, homolog of S. cerevisiae exonuclease 1			"Exonucleases|Rad2/XPG endonuclease family"	"544|3423"	1999-07-07			2023-01-20	9156	ENSG00000174371	OTTHUMG00000039965	uc001hzh.4	AF042282	NM_006027	"CCDS1620|CCDS44336"	Q9UQ84	"9685493|9788596"	MGI:1349427	RGD:1309465			606063																				HGNC:3511	"ENST00000366548.8|NM_130398.4"	HGNC:3511
